tile,osm_type,osm_id,lat,lon,k,v,name,brand,operator,opening_hours,addr_street,addr_housenumber,addr_neighbourhood,addr_city,addr_postcode,phone,website,wheelchair,emergency,beds,brand_wikidata
31,node,12557609748,19.2812951,-99.5944583,amenity,school,Apep Grupo Universitario Asesorias Pedagogicas Y Estudios Profecionales,,,,Calle Manuel J. Clouthier,,,,52170,7223808944,,,,,
31,node,12563254513,19.2852626,-99.5942521,amenity,clinic,Consultorio Medico De Fundacion Best,,,,Calle Manuel J. Clouthier,,,,52179,,,,,,
31,node,12564204293,19.2783623,-99.5763539,healthcare,clinic,Btc Clinicas Bio Therapeutic Center,,,,Avenida Solidaridad Las Torres,,,,52172,,,,,,
31,node,12564722235,19.2930481,-99.5927204,shop,convenience,Cooperativa,,,,Calle Miguel Hidalgo,,,,50240,,,,,,
31,node,12568898843,19.2792712,-99.5973019,amenity,school,Escuela De Gimnasia Mukyah,,,,Calle Puerto de Guaymas,,,,52170,,,,,,
31,node,12568904662,19.2983142,-99.5831358,shop,convenience,Nestle De Mexico,,,,,,,,50200,,,,,,
31,node,12579037664,19.2936435,-99.5786163,amenity,school,"Escuela primaria ""Los héroes""",,,,Calle Rosa María Sánchez Mendoza,,,Toluca de Lerdo,50200,,,,,,
31,node,12583439183,19.2815027,-99.5992058,amenity,clinic,Grupo Guia Clinica De Terapia Psicologica,,,,Calle Los Lirios,,,Metepec,52176,,,,,,
31,node,12599782189,19.2830003,-99.5945181,amenity,clinic,Quiropedista Uñas Enterradas,,,,Manuel J. Clouthier,,12 De Octubre,,52170,,,,,,
31,node,12607879668,19.2862034,-99.5898803,amenity,school,Usaer No63,,,,Privada Tollocan II,,,,52170,,,,,,
31,node,12728114511,19.2853721,-99.5942468,healthcare,clinic,Consultorio Medico,,,,Calle Manuel J. Clouthier,,,,52179,7223345010,,,,,
31,node,12745090521,19.2934805,-99.5812875,amenity,school,Escuela Secundaria Tecnica Número 193 Maximiliano Ruiz Castañeda,,,,,,,,,,,,,,
31,node,12745868909,19.2876021,-99.5844665,amenity,pharmacy,Farmacia Tollocan,,,,,,,,,,,,,,
31,node,12745876629,19.2823346,-99.5955917,amenity,clinic,,,,,,,,,,,,,,,
31,node,12750116259,19.2828582,-99.5993935,amenity,clinic,Nutriendo Tus Sueños,,,,,,,,,,,,,,
31,node,12753075605,19.2830196,-99.5920591,amenity,school,Centro Escolar La Campiña,,,,Calle 3 Garantías,,,,52179,,,,,,
31,node,12779740355,19.2878856,-99.5882446,amenity,college,Escuela De Diseño De Modas Y Alta Costura,,,,,,,,,,,,,,
31,way,400474760,19.2762289,-99.5934731,amenity,fuel,Pemex,Pemex,,,Avenida Solidaridad Las Torres,,,Metepec,52172,,,,,,
31,way,519395777,19.2853186,-99.5914091,shop,supermarket,Walmart,,,,Paseo Tollocan,,,,,,,yes,,,
31,way,519395778,19.2856511,-99.591216,amenity,parking,,,,,,,,,,,,,,,
31,way,544427010,19.2798587,-99.59298,amenity,school,Primaria Benito Juarez,,,,,,,,,,,,,,
31,way,544427022,19.279595,-99.5935517,amenity,school,Jardin de Niños El Pipila,,,,Calle 5 de Mayo,,,,52172,7222116562,,,,,
31,way,544427027,19.2809028,-99.5949397,shop,mall,Garis San Jeronimo,,,,Manuel J. Clouthier,,,,,,,,,,
31,way,544427028,19.2812444,-99.5951316,amenity,parking,,,,,,,,,,,,,,,
31,way,544427030,19.2789725,-99.5954744,amenity,university,Instituto Milenium,,,,Aveida 5 De Mayo,,,Lerma,52170,7222162842,,,,,
31,way,583575457,19.2756568,-99.5944667,amenity,school,Escuela Secundaria Oficial No 306 Acolmiztli Nezahualcoyotl Clave 15ees0032j Turno Matutino,,,,Calle Manuel J. Clouthier,,,,52176,,,,,,
31,way,583575459,19.2753664,-99.5941753,amenity,parking,,,,,,,,,,,,,,,
31,way,613595660,19.2850981,-99.5861462,amenity,parking,,,,,,,,,,,,,,,
31,way,614090058,19.2856822,-99.5869871,amenity,parking,,,,,,,,,,,,,,,
31,way,646139985,19.2811936,-99.5750101,amenity,school,CBTis 203,,,,Avenida Tecnologico,,,Metepec,,,,,,,
31,way,678670364,19.2822701,-99.5988026,amenity,school,Escuela Primaria Lic. Adolfo López Mateos,,,,Lirios,,,Metepec,,,,,,,
31,way,839460483,19.2753641,-99.5750148,amenity,fuel,Pemex,Pemex,,,Avenida Tecnológico,,,,,,,,,,
31,way,840297809,19.2817923,-99.5946304,amenity,fuel,Pemex,Pemex,,,Calle Manuel J. Clouthier,,,,,,,,,,
31,way,841851663,19.2780554,-99.5854183,amenity,fuel,G500,G500,,,,,,,,,,,,,
31,way,875014224,19.2854587,-99.5849076,amenity,parking,,,,,,,,,,,,,,,
32,node,912019012,19.2775655,-99.5599652,amenity,pharmacy,Farmacia Guadalajara,,,,,,,,,,,,,,
32,node,912019053,19.2775452,-99.5592356,shop,convenience,,,OXXO,,,,,,,,,,,,
32,node,912019856,19.2792061,-99.5602012,shop,convenience,OXXO,,,,,,,,,,,,,,
32,node,1351761740,19.2904123,-99.5536942,shop,supermarket,Soriana,,Soriana,,,,,,,,,,,,
32,node,2576566844,19.2981291,-99.55819,amenity,bank,Banorte,,,,,,,,,,,,,,
32,node,3999997167,19.2882658,-99.5543053,shop,supermarket,PLAZA SENDERO TOLUCA,,,,,,,,,,,yes,,,
32,node,3999997169,19.2877477,-99.5533919,shop,supermarket,CITY CLUB,,,,,,,,,,,,,,
32,node,4325688792,19.2779399,-99.55706,amenity,fuel,SERVICIO NUESTRA SEÑORA DE LORETO,,,,,,,,,,,,,,
32,node,4710670491,19.2821227,-99.5743099,amenity,bank,HSBC,HSBC,,,,,,,,,,,,,Q190464
32,node,5522439727,19.2753047,-99.5549857,amenity,fuel,Servicio ardugas,,,,,,,,,,,,,,
32,node,5663824922,19.2845838,-99.5561923,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50XCX,,,,Q1342538
32,node,5663834122,19.2770712,-99.574725,amenity,pharmacy,Farmacias del Ahorro,,,,Avenida Tecnologico,,,,,,,,,,
32,node,5764178353,19.2781241,-99.5545657,amenity,fuel,Servicio José Vázquez Prado 12717,,,,,,,,,,,,,,
32,node,7851351866,19.2810966,-99.5584715,healthcare,clinic,Consultorio Farmacia De La Cruz,,,,Avenida Emiliano Zapata,506,,,52105,,,,,,
32,node,12508303864,19.2894462,-99.5568782,amenity,pharmacy,Super Naturista,,,,Boulevard Aeropuerto Miguel Alemán Valdez,,,,52000,,www.smn.com.mx,,,,
32,node,12511404986,19.2806589,-99.5597751,amenity,clinic,,,,,Avenida Revolución,,,,52105,7223332624,,,,,
32,node,12511663487,19.2770424,-99.5718585,amenity,university,Universidad Anáhuac,,,,Avenida Solidaridad Las Torres,,,Metepec,52172,5549553565,,,,,
32,node,12517638683,19.2926976,-99.5558681,amenity,clinic,Consultorio Torre Mia 57,,,,Boulevard Aeropuerto Miguel Alemán Valdez,,,,52000,,,,,,
32,node,12518706154,19.2991276,-99.5592089,amenity,university,Escuela de Aviación Tornado,,,,Boulevard Aeropuerto Miguel Alemán Valdez,,,,52000,,,,,,
32,node,12519996916,19.2758347,-99.5570062,amenity,school,Escuela secundaria oficial No 0836 Mtro Efrén Rojas Dávila,,,,Calle Guadalupe Victoria,,,,52105,,,,,,
32,node,12524951454,19.2830157,-99.5521107,amenity,clinic,Podologia,,,,Avenida Vicente Guerrero,,,,52105,7225517811,,,,,
32,node,12530583657,19.2842452,-99.5703106,amenity,school,Escuela Primaria Agustín Melgar,,,,Calle Agustín Melgar,,,Metepec,52170,7222716224,,yes,,,
32,node,12530615304,19.2813751,-99.574648,amenity,school,CBTIS 203,,,,Avenida Tecnológico,,,Metepec,52170,,,yes,,,
32,node,12530766227,19.2821017,-99.5743985,amenity,school,Instituto De Estudios Superiores En Derecho Penal,,,,Avenida Tecnológico,,,Metepec,52170,,,,,,
32,node,12535579513,19.281091,-99.5706628,amenity,college,Escuela De Artes Y Oficios Metepec Cct 15eic0030g,,,,Calle Agustín Melgar,,,,52170,,,,,,
32,node,12539744981,19.2765297,-99.5744553,shop,convenience,Industria Mexicana De Extractos De Oliva,,,,Avenida Tecnológico,,,,52172,,,,,,
32,node,12540101832,19.2818663,-99.571597,amenity,school,Escuela Oficial 0674 Sor Juana Ines De La Cruz,,,,Calle Lorena,,,,52170,7222711844,,,,,
32,node,12540670023,19.288761,-99.559699,amenity,school,Escuela Primaria Benito Juarez 15dpr0187t,,,,Calle Independencia,,,,52100,,,,,,
32,node,12545828448,19.2767596,-99.5501487,amenity,clinic,Centro De Salud,,,,Calle Chapultepec,,,,52105,,,,,,
32,node,12547390588,19.277655,-99.5558579,amenity,hospital,Reina Madre Metepec,,,,,,,,52105,5555050075,https://www.reinamadre.mx/,,,,
32,node,12557625262,19.2812828,-99.5561733,amenity,college,Capacitacion Ejecutiva Y Formacion Aeronautica,,,,Boulevard Aeropuerto Miguel Alemán Valdez,,,,52105,,www.cefaviationschool.com,,,,
32,node,12559485496,19.29966,-99.5593266,amenity,college,Adiestramiento Y Capacitacion Aqs,,,,Boulevard Aeropuerto Miguel Alemán Valdez,,,,52000,7227193061,,,,,
32,node,12560099259,19.2907753,-99.5622776,amenity,school,Telesecundaria Gustavo Baz Pradaof Tv 0430cct 15etv0433k,,,,Calle 5 de Mayo,,,,52100,,,,,,
32,node,12582339401,19.2773248,-99.572644,amenity,clinic,Biomagnetismo Medico,,,,Avenida Solidaridad Las Torres,,,,52172,5534307620,www.anuarmustregoiz.com.mx,,,,
32,node,12588812967,19.2773134,-99.5726752,amenity,clinic,Medinámico,,,,Avenida Solidaridad Las Torres,,,,52172,5545555026,,,,,
32,node,12597076212,19.2976474,-99.5567703,shop,convenience,Grupo Innovador,,,,Cerrada Hacienda Santa Rosa,,,,52004,,,,,,
32,node,12599755351,19.2813815,-99.570825,amenity,clinic,Consultorio Médico Y Odontológico,,,,Lorena,,,,52170,,,,,,
32,node,12599813443,19.2780001,-99.5593443,amenity,college,Centro Internacional De Lenguas Y Cultura Zona Industrial,,,,Las Torres,,Frontera,,52105,,,,,,
32,node,12616473443,19.2788128,-99.574494,amenity,clinic,Clinica Para Tus Pies,,,,Avenida Tecnológico,,,,52172,,,,,,
32,node,12620621725,19.2775369,-99.554868,amenity,school,Aquaticlub,,,,Avenida Riva Palacio,,,,52105,,,,,,
32,node,12627510985,19.2896021,-99.5593294,amenity,post_office,Logitel Cuauhtemoc,,,,Calle Benito Juárez,,,Toluca,55717,,,,,,
32,node,12753529975,19.2838491,-99.5584837,shop,convenience,Serlux,,,,,,,,,,,,,,
32,node,12753558472,19.2835533,-99.555643,amenity,clinic,Camara De Oxigenacion Hiperbarica Toluca,,,,,,,,,,,,,,
32,node,12753563993,19.2886603,-99.5607963,shop,convenience,Distribuciones Y Representaciones Kare,,,,,,,,,,,,,,
32,way,250860676,19.2900489,-99.5545023,shop,mall,Plaza Sendero Toluca,,,,,,,,,,,yes,,,
32,way,250860687,19.290291,-99.5558269,amenity,parking,,,,,,,,,,,,,,,
32,way,368837206,19.2874426,-99.5541956,amenity,parking,,,,,,,,,,,,,,,
32,way,368838927,19.2889718,-99.5531667,amenity,parking,,,,,,,,,,,,,,,
32,way,368838928,19.2882268,-99.5552366,amenity,parking,,,,,,,,,,,,,,,
32,way,369000748,19.2873386,-99.5500054,amenity,parking,,,,,,,,,,,,,,,
32,way,369000749,19.2884873,-99.5504217,amenity,parking,,,,,,,,,,,,,,,
32,way,369000750,19.2880253,-99.5509699,amenity,parking,,,,,,,,,,,,,,,
32,way,369000752,19.288649,-99.55574,amenity,bank,Scotiabank,,,,,,,,,,,,,,
32,way,369000756,19.2871476,-99.5532401,amenity,parking,,,,,,,,,,,,,,,
32,way,369000757,19.2879381,-99.5521441,amenity,parking,,,,,,,,,,,,,,,
32,way,369000758,19.28873,-99.5509173,amenity,parking,,,,,,,,,,,,,,,
32,way,369000759,19.2893751,-99.5507065,amenity,parking,,,,,,,,,,,,,,,
32,way,369000768,19.2920063,-99.5505068,amenity,parking,,,,,,,,,,,,,,,
32,way,369000769,19.2917038,-99.5545472,amenity,parking,,,,,,,,,,,,,,,
32,way,369007889,19.2912417,-99.5502266,amenity,parking,,,,,,,,,,,,,,,
32,way,369007913,19.2926789,-99.5516392,amenity,parking,,,,,,,,,,,,,,,
32,way,370102854,19.298965,-99.5532209,amenity,parking,,,,,,,,,,,,,,,
32,way,370102862,19.2967698,-99.550241,amenity,parking,,,,,,,,,,,,,,,
32,way,370102877,19.298146,-99.5558348,amenity,parking,,,,,,,,,,,,,,,
32,way,370102882,19.2955895,-99.5604053,amenity,parking,,,,,,,,,,,,,,,
32,way,370102887,19.2966817,-99.5709014,amenity,parking,,,,,,,,,,,,,,,
32,way,370102888,19.2952455,-99.5708739,amenity,parking,,,,,,,,,,,,,,,
32,way,401326102,19.2807013,-99.5732243,shop,mall,Super Compras,,,,,,,,,,,,,,
32,way,501514385,19.2979154,-99.5578982,amenity,parking,,,,,,,,,,,,,,,
32,way,503287050,19.299722,-99.5527669,amenity,parking,,,,,,,,,,,,,,,
32,way,646139974,19.2850521,-99.5733891,amenity,bank,Banorte,Banorte,,,,,,,,,,,,,Q806914
32,way,646139997,19.2814222,-99.5743744,amenity,parking,,,,,,,,,,,,,,,
32,way,646139999,19.2818951,-99.5746053,amenity,parking,,,,,,,,,,,,,,,
32,way,646140018,19.2806968,-99.5738079,amenity,parking,,,,,,,,,,,,,,,
32,way,693999257,19.2766754,-99.5616356,amenity,school,Escuela Primaria Federal Alvaro Obregon,,,,,,,,,,,,,,
32,way,840566278,19.287265,-99.5572192,amenity,fuel,Pemex,Pemex,,,Avenida Paseo Tollocan,,,,,,,,,,Q871308
32,way,840579087,19.2875935,-99.5743958,amenity,fuel,Pemex,Pemex,PEMEX,,Avenida Paseo Tollocan,,,,,,,,,,Q871308
32,way,841900065,19.2793493,-99.5612426,amenity,fuel,Pemex,Pemex,,,Avenida de las Torres,,,,,,,,,,Q871308
32,way,841945564,19.2855521,-99.556298,amenity,fuel,Oxxo,Oxxo,,,Avenida Paseo Tollocan,,,,,,,,,,Q1342538
32,way,841970423,19.2779399,-99.5579834,amenity,fuel,Pemex,Pemex,,,Miguel Alemán,,,,,,,,,,Q871308
32,way,841986102,19.2788956,-99.5741089,amenity,fuel,Pemex,Pemex,,,Avenida Tecnológico,,,,,,,,,,
32,way,843241039,19.2790953,-99.5740879,amenity,fuel,Pemex,Pemex,,,Avenida Tecnológico,,,,,,,,,,
33,node,12531861761,19.3116673,-99.7302644,shop,convenience,Servicio Comercial Garis Almoloya,,,,Carretera a Almoloya de Juárez,,,,51355,,https://www.garis.com.mx/,,,,
33,node,12537580695,19.3013692,-99.7370393,amenity,clinic,Clinica De Especialidades Medicas San Luis,,,,Calle Del Trabajo,,San Luis Mextepec,Zinacantepec,51355,7222240098,,,,,
33,node,12537595100,19.3031146,-99.7381942,amenity,school,Escuela Primaria Leon Felipe Cct 15epr2593m,,,,Calle Del Trabajo,,San Luis Mextepec,Zinacantepec,51355,7222132086,,,,,
33,node,12695689377,19.305258,-99.7497855,amenity,school,Telesecundaria Federal Otilio Montaño,,,,Calle Palmas,,,,51355,,,,,,
33,way,363799530,19.3140059,-99.7308565,amenity,fuel,,PEMEX,,,,,,,,,,,,,
33,way,363799531,19.31134,-99.7311182,amenity,fuel,,PEMEX,,,,,,,,,,,,,
33,way,762407768,19.311226,-99.729732,shop,mall,Plaza Colibri,,,,,,,,,,,yes,,,
34,node,5320454626,19.3232011,-99.7183035,shop,supermarket,Super Texas,,,Mo-Su 10:00-22:00,5 de Mayo,214,,Toluca,50270,,,,,,
34,node,12508476478,19.3064528,-99.7178234,amenity,school,Escuela Primaria Federal Bicentenario De La Independencia,,,,Calle Paseo De Las Moras,,,,51350,,,,,,
34,node,12527284094,19.3090145,-99.7153567,amenity,school,Anahuac,,,,Calle Antonio Pliego Villalva,,,,51350,,,,,,
35,node,2157945786,19.3092202,-99.6872448,shop,convenience,,,,,,,,,,,,,,,
35,node,4236229866,19.3030403,-99.6947154,shop,supermarket,Modelorama,,,,Prof. Filiberto Navas,,,toluca,50100,,,,,,
35,node,12517625224,19.3213712,-99.6787848,amenity,school,Escuela secundaria Adolfo López Mateos,,,,Calle Isidro Fabela,,,Toluca,50280,,,,,,
35,node,12521740378,19.3021727,-99.6889404,amenity,clinic,Fisioterapia Y Rehabilitacion Physio,,,,Vicente Suarez,,Ignacio Manuel Altamirano,,50100,,,,,,
35,node,12524667479,19.3248067,-99.6780029,amenity,school,Escuela Primaria Miguel Hidalgo Y Costilla,,,,Calle 16 De Septiembre,,,,50280,,,,,,
35,node,12527837590,19.3223738,-99.6794476,amenity,school,Centro De Educacion Para La Atencion De Jovenes Y Adultos Libertadores De America,,,,Calle José María Morelos Y Pavón,,,,50280,,,,,,
35,node,12547888907,19.3065841,-99.6979555,amenity,clinic,Unidad Municipal De Equinoterapia,,,,Avenida División Del Norte,,,,50100,,,,,,
35,node,12583206264,19.3048631,-99.6952283,amenity,clinic,Consultorio Medico,,,,Avenida Profesor Filiberto Navas,,,Toluca,50100,7222815676,,,,,
35,way,836633779,19.3231309,-99.6767991,amenity,school,Primaria Miguél Hidalgo,,,,,,,,,,,,,,
35,way,1408632123,19.311476,-99.68622,amenity,parking,,,Parque Sierra Morelos,,,,,,,,,,,,
36,node,4710556948,19.3014518,-99.6518673,shop,convenience,,,,,,,,,,,,,,,
36,node,4749224848,19.3054649,-99.6514612,shop,convenience,Miscelánea Estrada,,,,Calle Tenango,107,,Toluca de Lerdo,50020,722 205 5192,,,,,
36,node,4749229019,19.306056,-99.6525059,amenity,pharmacy,Lora,,,,Diego Rivera,433,,Toluca de Lerdo,50020,,,,,,
36,node,4869997631,19.306452,-99.6539414,amenity,pharmacy,Farmacia Cruz,,,"Mo-Fr 08:00-21:00, Su-Sa 10:00-19:00",,,,,50020,722 707 0658,,,,,
36,node,4915255612,19.3089692,-99.6510788,shop,convenience,Expendio de Pan,,,,Lic. Benito Juarez,02,,Toluca de Lerdo,50020,,,,,,
36,node,4917308320,19.3157288,-99.6511254,shop,convenience,Oxxo,Oxxo,,,,,,,,,https://www.oxxo.com/tiendas?cr=50ZTC,,,,Q1342538
36,node,4919773500,19.3140865,-99.6526319,shop,convenience,Miscelánea el Fosforito,,,Mo-Su 13:00-22:00,,,,,,722 542 4266,,,,,
36,node,4919782486,19.3141269,-99.6558089,shop,convenience,Miscelánea América,,,Mo-Su 08:00-22:00,Calle Río Balsas,126,,Toluca de Lerdo,,,,,,,
36,node,10596829453,19.318861,-99.6654354,amenity,parking,,,,,,,,,,,,,,,
36,node,10596829454,19.3188261,-99.665303,amenity,parking,,,,,,,,,,,,,,,
36,node,10596829455,19.3192012,-99.6652229,amenity,parking,,,,,,,,,,,,,,,
36,node,10596829456,19.3194454,-99.6656049,amenity,parking,,,,,,,,,,,,,,,
36,node,10596829457,19.3191532,-99.6653969,amenity,parking,,,,,,,,,,,,,,,
36,node,10596829458,19.3194149,-99.6654062,amenity,parking,,,,,,,,,,,,,,,
36,node,12508229313,19.3068401,-99.6509783,amenity,clinic,Consultorio Médico Del Dif Santiago Miltepec,,,,Calle Licenciado Benito Juárez,,,,50020,,,,,,
36,node,12513213041,19.3150933,-99.6579425,amenity,clinic,,,,,Calle Jalisco,,,,50000,7222720546,,,,,
36,node,12518822490,19.3198432,-99.6650156,amenity,college,Facultad De Contaduría Y Administración Unidad Los Uribe,,,,Avenida Río Papaloapan,,,,50280,,,,,,
36,node,12519499942,19.3162613,-99.6528934,amenity,clinic,Maria,,,,Avenida Río Papaloapan,,,,50290,,,,,,
36,node,12521782074,19.3178755,-99.6583777,amenity,clinic,Consultorio Medico De Farmacias Similares,,,,Avenida Río Papaloapan,,Vicente Guerrero,,50290,,,,,,
36,node,12522180816,19.3128555,-99.6569567,amenity,clinic,,,,,Hidalgo,,Francisco Sarabia,,50030,,,,,,
36,node,12530528870,19.3095115,-99.6705115,amenity,school,,,,,Avenida Insurgentes,,,,50280,,,,,,
36,node,12540055187,19.3151352,-99.656564,amenity,school,Escuela Primaria Miguel Hidalgo Y Costilla,,,,Calle Hidalgo,,,,50290,7222373248,,,,,
36,node,12541999888,19.3166694,-99.6519136,amenity,school,Centro De Estudios Jesus Reyes Heroles,,,,Calle Río Panuco,,,,50290,7222370992,,,,,
36,node,12542465654,19.3184485,-99.6558009,amenity,clinic,Vision Y Restauracion,,,,Calle Alfredo del Mazo,,,Toluca,50290,,,,,,
36,node,12542470967,19.3208177,-99.6576034,amenity,school,Escuela Secundaria 706 Mario Colin Sanchez,,,,Calle Independencia,,,Toluca,50290,,,,,,
36,node,12542499697,19.3181195,-99.6563722,amenity,clinic,Grupo Médico De Alta Especialidad La Santa Cruz,,,,Calle Reforma Norte,,,Toluca,50030,,,,,,
36,node,12542550609,19.3171289,-99.6556988,amenity,clinic,Consultorio Podólogo Maria,,,,Avenida Río Papaloapan,,,Toluca de Lerdo,50030,,,,,,
36,node,12542552054,19.3171983,-99.6561779,amenity,clinic,Consultorio Gi,,,,Avenida Río Papaloapan,,,Toluca,50030,,https://www.farmaciasgi.com.mx/,,,,
36,node,12542561353,19.3164784,-99.6538498,healthcare,clinic,Consultorio Medico Dr. Simi,,,,Avenida Río Papaloapan,,,,l	50290,,,,,,
36,node,12547374083,19.3168174,-99.6698643,amenity,school,Escuela Secundaria Oficial No 0431 Emiliano Zapata,,,,Avenida Insurgentes,,,,50280,7222727829,,,,,
36,node,12548050865,19.3147038,-99.652685,shop,convenience,Miscelanea Maria,,,,Calle Mil Cumbres,,,,50290,,,,,,
36,node,12548646723,19.3093259,-99.6706899,amenity,school,Escuela Primaria Minerva Cct 1sdpro330q,,,,Prolongación Lázaro Cárdenas,,,,50280,,,,,,
36,node,12551342148,19.3067602,-99.6543116,amenity,clinic,Consultorio Esoterico,,,,Calle Horacio Zuñiga,,,,50020,,,,,,
36,node,12578984734,19.3247106,-99.6690765,amenity,school,Colegio De Educacion Profesional Tecnica Del Estado De Mexico Plantel Toluca Cct 15dpt0013r,,,,Calle Fraternidad,,,,50280,7222721543,,,,,
36,node,12583268832,19.306188,-99.6521434,amenity,clinic,Terapia Fisica Y Rehabilitacion Anna,,,,Avenida Diego Rivera,,,Toluca de Lerdo,50020,7221607777,,,,,
36,node,12590419630,19.3151048,-99.6576047,amenity,school,Centro de educación para la atención de jovenes y adultos Isidro Fabela,,,,Plaza Hidalgo,,,Toluca de Lerdo,50290,,,,,,
36,node,12616867534,19.300122,-99.6615669,amenity,school,Escuela Secundaria Num14 Primero De Mayo,,,,Calle Aztlán,,,,50040,,,,,,
36,node,12624558089,19.3242592,-99.6595971,amenity,school,Escuela Telesecundaria #238 Angel Maria Garibay Kintanade Santiago Miltepc,,,,Calle Paseo De Las Rosas,,,,50030,7222729430,,,,,
36,node,12758716583,19.3236465,-99.6691012,amenity,clinic,Unidad De Medicina Familiar Número 249,,,,,,,,,,,,,,
36,node,12758761316,19.3244534,-99.6651318,amenity,university,Universidad Pedagógica Nacional Unidad 151 Toluca,,,,,,,,,,,,,,
36,node,12758789281,19.3112846,-99.6715605,amenity,clinic,Centro De Salud Del Isem,,,,,,,,,,,,,,
36,way,137884981,19.3189613,-99.6658157,shop,supermarket,Aurera,,,,,,,,,,,,,,
36,way,289486621,19.3136532,-99.6495384,amenity,college,Colegio Springfield,,,,,,,,,,,,,,
36,way,316980021,19.3190485,-99.6654221,amenity,parking,,,Aurera,,,,,,,,,,,,
36,way,342372603,19.3205823,-99.6689286,amenity,fuel,,PEMEX,,,,,,,,,,,,,
36,way,342372604,19.3206498,-99.6689547,amenity,fuel,Pemex,Pemex,,,,,,,,,,,,,Q871308
